centro_codigo|centro_nombre|centro_tipo_codigo|centro_tipo_desc_abreviada|centro_tipo_descripcion|centro_titular|centro_titularidad|contacto_email1|contacto_fax|contacto_telefono1|contacto_telefono2|contacto_telefono3|contacto_telefono4|contacto_web|dat_codigo|dat_nombre|direccion_codigo_postal|direccion_coor_x|direccion_coor_y|direccion_numero|direccion_via_nombre|direccion_via_tipo|distrito_codigo|distrito_nombre|municipio_codigo|municipio_nombre|centro_titularidad_pro|promedio_x|promedio_y|distancia
28062758|MINIMUS|008|EIPR|ESCUELA INFANTIL PRIVADA|INGGY KIDS, S.L.|PRIVADO|emontes@minimus.es|""|916513169|667494604|""|""|""|1|Madrid-Norte|28703|447932|4489443|20|de Somosierra|AVDA|""|""|134|San Sebastián de los Reyes|PRIVADO|439602.9362934363|4476838.754826255|15107.62385777021
28062783|KIKA|008|EIPR|ESCUELA INFANTIL PRIVADA|GUARDERIA KIKA S.L. UNIPERSONAL|PRIVADO|info@escuelainfantilkika.com|""|914674492|629689041|""|""|www.escuelainfantilkika.com|5|Madrid-Capital|28045|441675|4471379|24|de la Antracita|CALLE|02|Arganzuela|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5839.723518016494
28062795|ALBENIZ 2|008|EIPR|ESCUELA INFANTIL PRIVADA|JOSE ARROYO PEREZ|PRIVADO|ocana@escuelainfantilalbeniz.com|""|616474895|917192578|""|""|""|5|Madrid-Capital|28047|436186|4471018|112|de Ocaña|CALLE|10|Latina|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|6749.5659401753055
28062813|NUESTRA SEÑORA DE LA MERCED|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|RELIGIOSAS DE LA ORDEN DE NTRA. SRA. DE LA MERCED|PRIVADO CONCERTADO|cc.nsdelamerced.trescantos@educa.madrid.org|918062575|918062571|918062570|918062572|""|http://www.mercedariastrescantos.es|1|Madrid-Norte|28760|439066|4496052|9|del Fuego|CALLE|""|""|903|Tres Cantos|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|21791.415806981226
28062825|MERLIN|008|EIPR|ESCUELA INFANTIL PRIVADA|JUANA MARIA PEREZ CALAZA|PRIVADO|info@escuelamerlin.es|""|917753742|606081228|""|""|""|5|Madrid-Capital|28032|448738|4472887|51|del Mercurio|CALLE|19|Vicálvaro|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|9953.178142171908
28062849|EL DUENDE AZUL|008|EIPR|ESCUELA INFANTIL PRIVADA|LUCIA CORPA CARPINTERO|PRIVADO|escuelaelduendeazul@gmail.com|913324889|913324889|""|""|""|en proceso|5|Madrid-Capital|28031|447437|4468993|5|de Culla|CALLE|18|Villa de Vallecas|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|11087.30909428455
28062850|CIUDAD FINANCIERA SCH|008|EIPR|ESCUELA INFANTIL PRIVADA|CENTRO DE EQUIPAMIENTO ZONA OESTE, S.A.|PRIVADO|escuelainfantilaltamira@gruposantader.com|912571559|912899100|912899088|615909707|""|http://www.workandlife.com|4|Madrid-Oeste|28660|427380|4471771|s/n|Alto de Madrid|CMNO|""|""|022|Boadilla del Monte|PRIVADO|439602.9362934363|4476838.754826255|13231.867238316514
28062862|EL PATIO TORRELODONES|008|EIPR|ESCUELA INFANTIL PRIVADA|EL PATIO TORRELODONES, S. L. L.|PRIVADO|torrelodones@lospiratasdelpatio.com|""|918569083|618480598|""|""|www.lospiratasdelpatio.com|4|Madrid-Oeste|28250|421800|4491921|2|los Vascos|CALLE|""|""|152|Torrelodones|PRIVADO|439602.9362934363|4476838.754826255|23332.780806176972
28062874|LAS TRAVESURAS DE MARIETA|008|EIPR|ESCUELA INFANTIL PRIVADA|LAS TRAVESURAS DE MARIETA, S.L.|PRIVADO|lastravesurasdemarieta@gmail.com|""|913519493|629444460|""|""|http://www.travesurasdemarieta.com|4|Madrid-Oeste|28223|431109|4477382|34|Huertas|CMNO|""|""|115|Pozuelo de Alarcón|PRIVADO|439602.9362934363|4476838.754826255|8511.290682132236
28062886|CUCUTRAS|008|EIPR|ESCUELA INFANTIL PRIVADA|CUCUTRAS, S.L.|PRIVADO|cucutras@cucutras.net|""|913002257|625350143|""|""|""|5|Madrid-Capital|28043|445988|4479484|6|de Patricio Aguado|PLAZA|16|Hortaleza|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|6911.321188173632
28062904|PATUCO|008|EIPR|ESCUELA INFANTIL PRIVADA|CENTRO DE EDUCACIÓN INFANTIL PATUCO S.L.|PRIVADO|patucoei@hotmail.com|""|914506742|626549236|""|""|""|5|Madrid-Capital|28039|439966|4478414|24|de Castillejos|CALLE|06|Tetuán|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|1616.5434149537273
28062916|CHIQUI|008|EIPR|ESCUELA INFANTIL PRIVADA|CHIQUI DIMA, S.L.|PRIVADO|info@escuelainfantilchiqui.es|""|915933096|""|""|""|""|5|Madrid-Capital|28015|439985|4476147|13|de Fernando el Católico|CALLE|07|Chamberí|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|790.2514887809429
28062928|SAGRADOS CORAZONES|008|EIPR|ESCUELA INFANTIL PRIVADA|LUIS ENRIQUE HERNANDEZ SANCHEZ|PRIVADO|direccion@eisagradoscorazones.com|""|""|""|660419638|""|http://www.escuelainfantilsagradoscorazones.es|5|Madrid-Capital|28020|440962|4478540|19|del General Cabrera|CALLE|06|Tetuán|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|2177.4501830556096
28062931|EL VALLE|008|EIPR|ESCUELA INFANTIL PRIVADA|EBET EDUCACION, S.L.|PRIVADO|""|""|""|""|""|""|""|3|Madrid-Este|28830|454868|4474968|1|Llanes|CALLE|""|""|130|San Fernando de Henares|PRIVADO|439602.9362934363|4476838.754826255|15379.268304617292
28062953|DINA CONDADO|008|EIPR|ESCUELA INFANTIL PRIVADA|MARIA DEL CARMEN NICOLAS VICTORI|PRIVADO|dinacondado@gmail.com|""|913021746|696383420|""|""|""|5|Madrid-Capital|28033|443302|4481336|35|del Condado de Treviño|CALLE|16|Hortaleza|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5823.082212882487
28062965|DINA CONDADO-2|008|EIPR|ESCUELA INFANTIL PRIVADA|MARIA DEL CARMEN NICOLAS VICTORI|PRIVADO|dinacondado@gmail.com|""|913021746|696383420|""|""|""|5|Madrid-Capital|28033|443302|4481336|35|del Condado de Treviño|CALLE|16|Hortaleza|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5823.082212882487
28062977|COCOLAN CVE|008|EIPR|ESCUELA INFANTIL PRIVADA|EDIS INFANTIL, S.L. UNIPERSONAL|PRIVADO|cocolan@cve.edu.es|914739382|914739382|""|""|""|cocolan.cve.edu.es|5|Madrid-Capital|28005|439973|4472576|25|de Juan Antonio Vallejo-Nájera Botas|PASEO|02|Arganzuela|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|4278.7878956168415
28062989|EL SOL|008|EIPR|ESCUELA INFANTIL PRIVADA|COMERCIALIZADORA GUTIERREZ NUÑEZ, S.L.|PRIVADO|preescolarelsol@hotmail.com|916887879|916887879|626432234|""|""|http://www.preescolarelsol.com|2|Madrid-Sur|28912|435034|4465080|42|Butarque|CALLE|""|""|074|Leganés|PRIVADO|439602.9362934363|4476838.754826255|12615.208833683959
28063003|SHANTALA|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.shantala.madrid@educa.madrid.org|914772031|915008342|""|""|""|http://www.educa.madrid.org/eei.shantala.madrid|5|Madrid-Capital|28053|443562|4471100|1|del Puerto de Arlabán|CALLE|13|Puente de Vallecas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|4798.849150736621
28063015|LA ALDEA|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.laaldea.madrid@educa.madrid.org|917956270|917956270|""|""|""|http://www.educa.madrid.org/eei.laaldea.madrid|5|Madrid-Capital|28021|440659|4465088|4|Principal|CALLE|17|Villaverde|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|9407.327019350241
28063027|ACUARELA|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.acuarela.sanfernando@educa.madrid.org|""|916694580|""|""|""|http://www.educa.madrid.org/eei.acuarela.sanfernando|3|Madrid-Este|28830|455648|4474191|193|del Somorrostro|AVDA|""|""|130|San Fernando de Henares|PÚBLICO|440157.3842874543|4474481.943970768|15493.347719195284
28063052|ALCALDE DE MOSTOLES|008|EIPR|ESCUELA INFANTIL PRIVADA|BACHAIDA, S.L.|PRIVADO|alcaldedemostoles@outlook.es|""|916464202|665851757|691421981|""|http://www.escuelainfantilalcaldedemostoles.com|2|Madrid-Sur|28931|426982|4464454|74|de la Constitución|AVDA|""|""|092|Móstoles|PRIVADO|439602.9362934363|4476838.754826255|17682.48243402003
28063064|TARABILLA|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.tarabilla.madrid@educa.madrid.org|""|913047164|""|""|""|http://www.educa.madrid.org/eei.tarabilla.madrid|5|Madrid-Capital|28017|446142|4474969|14|de Gandhi|CALLE|15|Ciudad Lineal|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|6004.402451739913
28063076|EL BOSQUE|003|EEI|ESCUELA INFANTIL|AYUNTAMIENTO|PÚBLICO|eei.elbosque.madrid@educa.madrid.org|915271590|915271590|""|""|""|http://www.educa.madrid.org/eei.elbosque.madrid|5|Madrid-Capital|28045|441320|4472818|32|de Delicias|CALLE|02|Arganzuela|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|2029.8731075888923
28063121|LITTLE WITCH|008|EIPR|ESCUELA INFANTIL PRIVADA|ANASEDUCACION, S.L.|PRIVADO|info@escuelalittlewitch.es|""|911305715|657511576|""|""|http://www.escuelalittlewitch.es|5|Madrid-Capital|28036|442672|4480309|2|de Buganvilla|CALLE|05|Chamartín|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|4632.68319668485
28063155|LA OCA LOCA|008|EIPR|ESCUELA INFANTIL PRIVADA|PROYECTOS DE EDUCACION INFANTIL LA OCA LOCA, S.L.|PRIVADO|escuelaocaloca@yahoo.es|""|629181617|650099710|""|""|""|1|Madrid-Norte|28760|439813|4496056|3|Escultores|SECT|""|""|903|Tres Cantos|PRIVADO|439602.9362934363|4476838.754826255|19218.393242636994
28063180|LOGOS B|004|CPR INF|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|INVESTIGACION Y SERVICIOS EDUCATIVOS LOGOS, S.A.|PRIVADO|nursery@colegiologos.com|916303600|916031806|""|""|""|""|4|Madrid-Oeste|28232|421248|4485874|6|Juníperos|CALLE|""|""|127|Rozas de Madrid, Las|PRIVADO|439602.9362934363|4476838.754826255|20458.23408033508
28063192|HELICON|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|SDAD. COOP. MADRILEÑA HELICON|PRIVADO CONCERTADO|cc.helicon.valdemoro@educa.madrid.org|918753548|918752232|""|""|""|http://www.colegiohelicon.com|2|Madrid-Sur|28342|441421|4449936|19-21|de María Curie|CALLE|""|""|161|Valdemoro|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|24385.008948916347
28063209|GUARDIA REAL|003|EEI|ESCUELA INFANTIL|MINISTERIO DE DEFENSA|PÚBLICO-TITULARIDAD PRIVADA|centrogr@kidsco.es|917080207|917278393|917080206|""|""|www.kidsco.es|5|Madrid-Capital|28048|434076|4485897|""|del Pardo|PASEO|08|Fuencarral-El Pardo|079|Madrid|PÚBLICO-TITULARIDAD PRIVADA|438924.0|4479147.0|8310.571821481359
28063246|MI PRIMER COLE 4|008|EIPR|ESCUELA INFANTIL PRIVADA|MI PRIMER COLE 4, S.L.|PRIVADO|direccion@miprimercole.es|""|913881474|639244614|""|""|""|5|Madrid-Capital|28043|445981|4479738|10|de Tiberíades|CALLE|16|Hortaleza|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|7006.091579651831
28063261|LA CASA DEL RIO - MIRIAM|008|EIPR|ESCUELA INFANTIL PRIVADA|TENAVA EDUCATION, S.L.|PRIVADO|eicasadelrio@hotmail.com|""|915423938|639757090|""|""|www.ei-miriam.com|5|Madrid-Capital|28008|437681|4475673|81|del Comandante Fortea|PASEO|09|Moncloa-Aravaca|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|2247.848622786845
28063271|MONTESSORI PEÑAS ALBAS|008|EIPR|ESCUELA INFANTIL PRIVADA|ESCUELA INFANTIL PEÑAS ALBAS, S.L.|PRIVADO|info@escuelainfantilpenasalbas.es|""|918792640|""|""|""|""|3|Madrid-Este|28810|468825|4477468|4|Grecia|CALLE|""|""|172|Villalbilla|PRIVADO|439602.9362934363|4476838.754826255|29228.837759294336
28063283|PEQUEÑAS PROMESAS|008|EIPR|ESCUELA INFANTIL PRIVADA|VIRGINIA SANCHEZ DIAZ|PRIVADO|escuelainfantil@pequenaspromesas.com|""|910102494|665028485|""|""|http://www.pequenaspromesas.com|3|Madrid-Este|28850|459861|4477007|24|de los Fresnos|AVDA|""|""|148|Torrejón de Ardoz|PRIVADO|439602.9362934363|4476838.754826255|20258.76234071773
28063295|EDUCAMUNDO|008|EIPR|ESCUELA INFANTIL PRIVADA|EDUCAMUNDO INFANTIL, S.L.|PRIVADO|educamundo@hotmail.com|""|916375933|625445797|""|""|www.educamundo.es|4|Madrid-Oeste|28231|426788|4482767|2|de Arenalón|CALLE|""|""|127|Rozas de Madrid, Las|PRIVADO|439602.9362934363|4476838.754826255|14119.726734071712
28063301|BEBINES|008|EIPR|ESCUELA INFANTIL PRIVADA|BEBINES, S.L.|PRIVADO|bebines@gmail.com|""|916019678|""|""|""|http://www.escuelainfantilbebines.es|2|Madrid-Sur|28905|437163|4460808|6|de la Libertad|AVDA|""|""|065|Getafe|PRIVADO|439602.9362934363|4476838.754826255|16215.375093272745
28063313|LA CASA DE LOS HERMANITOS|008|EIPR|ESCUELA INFANTIL PRIVADA|TERESA SANTOS CURIEL|PRIVADO|tsantoscuriel@yahoo.es|""|913179064|685315752|""|""|""|5|Madrid-Capital|28041|440867|4468096|11|de La Corte de Faraón|CALLE|17|Villaverde|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|8833.663962720068
28063337|PAMBOLA|008|EIPR|ESCUELA INFANTIL PRIVADA|ANA MARTINEZ-FRESNEDA GOMENDIO|PRIVADO|info@pambola.es|""|639701643|""|""|""|www.pambola.es|4|Madrid-Oeste|28691|414499|4476969|14|Sierra de Gredos|AVDA|""|""|176|Villanueva de la Cañada|PRIVADO|439602.9362934363|4476838.754826255|25104.27416258416
28063349|LA CASITA DE CARAMELO|008|EIPR|ESCUELA INFANTIL PRIVADA|AGRONOMÍA Y EDUCACIÓN, S.L.|PRIVADO|eilacasitadecaramelo@gmail.com|""|911623163|640582258|""|""|http://www.lacastitadecaramelo.es|2|Madrid-Sur|28941|431722|4461093|14|Santander|PLAZA|""|""|058|Fuenlabrada|PRIVADO|439602.9362934363|4476838.754826255|17607.894590488046
28063362|INFANTIL PEQUES|008|EIPR|ESCUELA INFANTIL PRIVADA|LAURA BARRANCO SANCHEZ|PRIVADO|Lauritta3@hotmail.com|""|917961064|646441494|""|""|www.escuelainfantilpeques.com|5|Madrid-Capital|28021|439539|4466199|3|ANGOSTA|CALLE|17|Villaverde|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|10639.946927143856
28063398|PIPPO|008|EIPR|ESCUELA INFANTIL PRIVADA|GRUPO PEDAGOGICO DICA, S.L.|PRIVADO|escinfpippo@gmail.com|""|914158793|689239493|""|""|http://www.escuelainfantilpippo.com|5|Madrid-Capital|28002|443093|4477051|33|de Clara del Rey|CALLE|05|Chamartín|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|3496.511502862722
28063428|PARQUE DE LISBOA|008|EIPR|ESCUELA INFANTIL PRIVADA|ESCUELA INFANTIL MARILUZ Y CARMEN, S.L.|PRIVADO|luz-lucendo@hotmail.com|""|608794740|608794740|""|""|""|2|Madrid-Sur|28925|430018|4467133|9|de Leganés|AVDA|""|""|007|Alcorcón|PRIVADO|439602.9362934363|4476838.754826255|13640.846033021811
28063453|HAPPY SCHOOL|008|EIPR|ESCUELA INFANTIL PRIVADA|ARBOS S.L. UNIPERSONAL|PRIVADO|escuelatrebol@hotmail.com|""|913141675|""|""|""|""|5|Madrid-Capital|28029|440536|4480821|9|de Finisterre|CALLE|08|Fuencarral-El Pardo|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|4090.0959040492744
28063465|JUGUETONES|008|EIPR|ESCUELA INFANTIL PRIVADA|ESCUELA INFANTIL JUGUETONES, S.L.|PRIVADO|""|""|917863563|608894135|""|""|""|5|Madrid-Capital|28053|443058|4470357|15|de Calero Pita|CALLE|13|Puente de Vallecas|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|7345.107953195496
28063507|MUÑECOS|008|EIPR|ESCUELA INFANTIL PRIVADA|ESCUELA INFANTIL MUÑECOS, S.L.|PRIVADO|""|""|685811850|917753691|""|""|""|5|Madrid-Capital|28032|449131|4472529|25|de Minerva|CALLE|19|Vicálvaro|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|10457.436811129504
28063520|JARDIN INFANTIL|008|EIPR|ESCUELA INFANTIL PRIVADA|JARDIN INFANTIL, S.L.|PRIVADO|info@jardininfantil.es|""|915278641|""|""|""|http://jardininfantil.es|5|Madrid-Capital|28045|441093|4471684|173|de Embajadores|CALLE|02|Arganzuela|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5365.797906035888
28063544|SUS PEQUEÑOS PASOS|008|EIPR|ESCUELA INFANTIL PRIVADA|JOISA EDUCA, S.L. UNIPERSONAL|PRIVADO|direccion@educaenanos.es|""|914903580|608713253|""|""|""|1|Madrid-Norte|28109|446442|4486848|5|de Bruselas|AVDA|""|""|006|Alcobendas|PRIVADO|439602.9362934363|4476838.754826255|12122.614459371869
28063556|KAIRE-MI COLE|008|EIPR|ESCUELA INFANTIL PRIVADA|VIRGINIA ROYO ESQUÍDEZ|PRIVADO|centroinfantilkaire@gmail.com|""|914052655|609218243|""|""|""|5|Madrid-Capital|28027|444635|4476886|16|de Martínez Villergas|CALLE|15|Ciudad Lineal|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5032.285490049036
28063568|BUEN BEBE|008|EIPR|ESCUELA INFANTIL PRIVADA|BUEN BEBE, S.L.|PRIVADO|buenbebe@buenbebe.com|""|915740444|630406016|682894088|""|http://www.buenbebe.com|5|Madrid-Capital|28009|442752|4474068|2|de Pío Baroja|CALLE|03|Retiro|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|4194.482630219494
28063571|ALTERNIA|008|EIPR|ESCUELA INFANTIL PRIVADA|SERVICIOS EDUCATIVOS ALTERNIA, S.L.|PRIVADO|info@centroalternia.es|""|918710801|""|""|""|http://www.centroalternia.es/|3|Madrid-Este|28500|462906|4461579|26|Puerta del Campo|CALLE|""|""|014|Arganda del Rey|PRIVADO|439602.9362934363|4476838.754826255|27854.854073744216
28063601|ZAZUAR I|008|EIPR|ESCUELA INFANTIL PRIVADA|ZAZUAR, S.L.|PRIVADO|""|""|913328241|""|""|""|""|5|Madrid-Capital|28031|448329|4469971|62|de Santa Eugenia|AVDA|18|Villa de Vallecas|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|11104.514584823575
28063611|ZAZUAR II|008|EIPR|ESCUELA INFANTIL PRIVADA|ZAZUAR, S.L.|PRIVADO|""|""|913325578|""|""|""|""|5|Madrid-Capital|28031|448580|4470059|17|de Fuentespina|CALLE|18|Villa de Vallecas|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|11249.56658257702
28063635|EL ARRULLO 5|008|EIPR|ESCUELA INFANTIL PRIVADA|CENTROS DE EDUCACION INFANTIL EL ARRULLO, S.L.|PRIVADO|info@elarrullo.es|917515488|917515485|""|""|""|""|5|Madrid-Capital|28030|446948|4473000|232|del Doctor García Tapia|AVDA|14|Moratalaz|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|8287.701700084097
28063647|INFANCIA Y EMPRESA KIDSCO AZCA|008|EIPR|ESCUELA INFANTIL PRIVADA|KIDSCO BALANCE, S.L.|PRIVADO|azca@kidsco.es|917080207|915550103|917080206|""|""|http://kidsco.es|5|Madrid-Capital|28020|441165|4478012|7|de Carlos Trias Bertrán|PLAZA|06|Tetuán|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|1953.5985414304575
28063672|EL PARQUE|008|EIPR|ESCUELA INFANTIL PRIVADA|JARDIN DE INFANCIA EL PARQUE, S.L.|PRIVADO|elparque.escuela@gmail.com|""|914132798|640589119|""|""|""|5|Madrid-Capital|28002|443181|4477275|25|del Cardenal Silíceo|CALLE|05|Chamartín|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|3604.5595764037857
28063696|GARLY INFANTIL|008|EIPR|ESCUELA INFANTIL PRIVADA|GARLY INFANTIL, S.L.|PRIVADO|""|""|619080330|670728430|""|""|""|1|Madrid-Norte|28792|436202|4518433|27|del Encinar|AVDA|""|""|085|Miraflores de la Sierra|PRIVADO|439602.9362934363|4476838.754826255|41733.051640703314
28063714|MI COLE|008|EIPR|ESCUELA INFANTIL PRIVADA|EDUCACION INFANTIL MI COLE, S.L.|PRIVADO|educacioninfantilmicole@yahoo.es|""|918789974|601229773|""|""|""|3|Madrid-Este|28806|469235|4482343|8|Carabaña|CALLE|""|""|005|Alcalá de Henares|PRIVADO|439602.9362934363|4476838.754826255|30138.943485838132
28063726|NACER CENTRO|008|EIPR|ESCUELA INFANTIL PRIVADA|ESCUELA INFANTIL NACER, S.L.|PRIVADO|escuela.infantil.nacer@gmail.com|""|919212599|635718453|""|""|http://www.escuelainfantilnacer.es|2|Madrid-Sur|28901|438202|4461698|26|Pasión|CALLE|""|""|065|Getafe|PRIVADO|439602.9362934363|4476838.754826255|15205.429267437186
28063738|SEMIN.MENOR ARZ.LA INMACULADA Y S.DAMASO|045|CPR ES|CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA|ARZOBISPADO DE MADRID|PRIVADO|secretaria@colegioarzobispal.com|913540311|913641734|""|""|""|""|5|Madrid-Capital|28005|439391|4473625|5|de San Francisco|PLAZA|01|Centro|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|3220.735486772195
28063741|MIMOS|008|EIPR|ESCUELA INFANTIL PRIVADA|MA YOLARTA, S. L. L.|PRIVADO|mimosescuela@gmail.com|""|918876996|630989222|""|""|http://www.escuelamimos.es|3|Madrid-Este|28880|472784|4488850|13|de la Luz|AVDA|""|""|083|Meco|PRIVADO|439602.9362934363|4476838.754826255|35288.142474815104
28063751|AGUSTIN RODRIGUEZ SAHAGUN|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.rodriguezsahagun.madrid@educa.madrid.org|914941475|913324348|646684573|""|""|http://www.educa.madrid.org/cp.rodriguezsahagun.madrid|5|Madrid-Capital|28051|447209|4468771|17-19|de La Granja de San Ildefonso|CALLE|18|Villa de Vallecas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|9074.14818011422
28063763|PINAR DE SAN JOSE|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.pinardesanjose.madrid@educa.madrid.org|915112418|915112417|636670173|""|""|http://www.educa.madrid.org/cp.pinardesanjose.madrid|5|Madrid-Capital|28054|435085|4468328|39|Patrimonio de la Humanidad|CALLE|11|Carabanchel|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|7974.967633474284
28063775|GABRIELA MISTRAL|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.gabrielamistral.madrid@educa.madrid.org|913586557|913586549|""|""|""|http://www.educa.madrid.org/cp.gabrielamistral.madrid|5|Madrid-Capital|28050|443441|4484329|3|de Mirallos|CALLE|08|Fuencarral-El Pardo|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|10380.10812036732
28063787|INFANTA LEONOR|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.infantaleonor.madrid@educa.madrid.org|917508847|917508788|619228391|""|""|http://www.educa.madrid.org/cp.infantaleonor.madrid|5|Madrid-Capital|28049|440645|4483522|140|Monasterio de El Paular|CALLE|08|Fuencarral-El Pardo|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|9053.197340982866
28063799|ADOLFO SUAREZ|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.adolfosuarez.madrid@educa.madrid.org|917189274|917502058|676562792|1111|""|http://www.educa.madrid.org/cp.adolfosuarez.madrid|5|Madrid-Capital|28050|444666|4482269|31|de la Infanta Catalina Micaela|CALLE|16|Hortaleza|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|8998.102980396245
28063805|JULIAN MARIAS|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.julianmarias.madrid@educa.madrid.org|917609319|917609323|""|""|""|http://www.educa.madrid.org/cp.julianmarias.madrid|5|Madrid-Capital|28022|448887|4475349|11|de Budapest|CALLE|20|San Blas-Canillejas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|8772.56955780646
28063817|RIO ALBERCHE|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.rioalberche.pelayos@educa.madrid.org|918645247|918645247|""|""|""|http://www.educa.madrid.org/cp.rioalberche.pelayos|2|Madrid-Sur|28696|387247|4468899|1|Mariano García Benito|AVDA|""|""|109|Pelayos de la Presa|PÚBLICO|440157.3842874543|4474481.943970768|53204.11665300744
28063829|FRANCISCO DE ORELLANA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.franciscodeorellana.arroyomolinos@educa.madrid.org|916897935|916096054|638175381|""|""|http://www.educa.madrid.org/cp.franciscodeorellana.arroyomolinos|2|Madrid-Sur|28939|422770|4458045|19|Barcelona|CALLE|""|""|015|Arroyomolinos|PÚBLICO|440157.3842874543|4474481.943970768|23926.852268064267
28063830|SANSUEÑA|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.sansuena.talamanca@educa.madrid.org|918417214|918417515|""|""|""|http://www.educa.madrid.org/cp.sansuena.talamanca|1|Madrid-Norte|28160|456526|4510857|1|de la Cruz|PLAZA|""|""|145|Talamanca de Jarama|PÚBLICO|440157.3842874543|4474481.943970768|39888.297550469375
28063842|MANUEL VAZQUEZ MONTALBAN|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.manuelvazquezmontalban.leganes@educa.madrid.org|916485817|916485817|""|""|""|http://www.educa.madrid.org/cp.manuelvazquezmontalban.leganes|2|Madrid-Sur|28914|433441|4462993|7|Alcalde Francisco Moreno Menéndez|CALLE|""|""|074|Leganés|PÚBLICO|440157.3842874543|4474481.943970768|13308.104728330192
